"COUNTRY","Country","INDICATOR","Indicator","EDUCATION_LEV","Education level","SEX","Gender","MOBILITY","Mobility","EDUCATION_FIELD","Field","YEAR","Year","Value","Flag Codes","Flags"
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F00","Generic programmes and qualifications","2013","2013",0,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F00","Generic programmes and qualifications","2014","2014",0,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F00","Generic programmes and qualifications","2015","2015",0.013,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F00","Generic programmes and qualifications","2016","2016",0.014,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F00","Generic programmes and qualifications","2017","2017",0.019,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F00","Generic programmes and qualifications","2018","2018",0.034,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F00","Generic programmes and qualifications","2019","2019",0.038,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F00","Generic programmes and qualifications","2020","2020",0.038,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F00","Generic programmes and qualifications","2021","2021",0.032,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2013","2013",3.686,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2014","2014",4.106,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2015","2015",4.453,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2016","2016",4.266,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2017","2017",4.091,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2018","2018",4.398,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2019","2019",4.422,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2020","2020",4.441,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2021","2021",4.521,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2014","2014",14.86,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2015","2015",11.026,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2016","2016",10.299,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2017","2017",11.602,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2018","2018",13.393,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2019","2019",11.242,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2020","2020",11.31,,
"ROU","Romania","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F09","Health and welfare","2021","2021",11.248,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2013","2013",9.176,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2014","2014",8.011,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2015","2015",8.126,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2016","2016",7.212,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2017","2017",6.729,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2018","2018",9.854,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2019","2019",9.713,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2020","2020",9.345,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2021","2021",9.716,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2013","2013",1.641,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2014","2014",1.626,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2015","2015",1.846,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2016","2016",1.81,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2017","2017",1.731,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2018","2018",1.964,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2019","2019",1.97,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2020","2020",1.83,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F08","Agriculture, forestry, fisheries and veterinary","2021","2021",1.833,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2013","2013",14.703,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2014","2014",12.47,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2015","2015",13.796,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2016","2016",12.687,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2017","2017",11.152,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2018","2018",13.598,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2019","2019",13.723,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2020","2020",13.107,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2021","2021",13.363,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2013","2013",5.269,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2014","2014",6.057,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2015","2015",6.656,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2016","2016",6.123,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2017","2017",5.824,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2018","2018",6.417,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2019","2019",6.588,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2020","2020",6.572,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F10","Services","2021","2021",6.68,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2013","2013",4.263,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2014","2014",4.861,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2015","2015",5.291,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2016","2016",4.876,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2017","2017",4.721,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2018","2018",5.174,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2019","2019",5.258,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2020","2020",5.259,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F10","Services","2021","2021",5.358,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2013","2013",7.148,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2014","2014",7.194,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2015","2015",7.509,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2016","2016",7.883,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2017","2017",7.394,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2018","2018",7.477,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2019","2019",7.541,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2020","2020",7.318,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F02","Arts and humanities","2021","2021",7.181,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2013","2013",1.041,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2014","2014",1.082,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2015","2015",1.351,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2016","2016",1.443,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2017","2017",1.454,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2018","2018",1.587,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2019","2019",1.718,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2020","2020",1.868,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2021","2021",2.061,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F05","Natural sciences, mathematics and statistics","2015","2015",4.115,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F05","Natural sciences, mathematics and statistics","2016","2016",3.78,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F05","Natural sciences, mathematics and statistics","2018","2018",3.549,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F05","Natural sciences, mathematics and statistics","2019","2019",3.501,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F05","Natural sciences, mathematics and statistics","2020","2020",3.267,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F05","Natural sciences, mathematics and statistics","2021","2021",3.524,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2013","2013",7.4,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2014","2014",7.761,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2015","2015",7.531,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2016","2016",9.204,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2017","2017",9.783,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2018","2018",9.374,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2019","2019",9.655,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2020","2020",10.699,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F07","Engineering, manufacturing and construction","2021","2021",9.899,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F05","Natural sciences, mathematics and statistics","2015","2015",2.983,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F05","Natural sciences, mathematics and statistics","2016","2016",2.899,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F05","Natural sciences, mathematics and statistics","2018","2018",2.412,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F05","Natural sciences, mathematics and statistics","2019","2019",2.59,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F05","Natural sciences, mathematics and statistics","2020","2020",2.396,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F05","Natural sciences, mathematics and statistics","2021","2021",2.444,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2013","2013",5.34,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2014","2014",5.007,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2015","2015",4.274,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2016","2016",3.536,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2017","2017",3.735,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2018","2018",7.408,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2019","2019",7.057,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2020","2020",6.897,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F10","Services","2021","2021",7.375,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2013","2013",12.63,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2014","2014",12.557,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2015","2015",13.301,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2016","2016",12.602,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2017","2017",12.038,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2018","2018",12.87,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2019","2019",13.082,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2020","2020",13.284,,
"EU25","European Union (25 countries)","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F01","Education","2021","2021",12.986,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2013","2013",31.979,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2014","2014",33.114,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2015","2015",31.402,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2016","2016",31.459,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2017","2017",29.674,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2018","2018",25.206,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2019","2019",22.927,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2020","2020",21.783,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F04","Business, administration and law","2021","2021",22.366,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2015","2015",14.023,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2016","2016",13.356,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2018","2018",12.408,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2019","2019",12.628,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2020","2020",11.949,,
"BGR","Bulgaria","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F07","Engineering, manufacturing and construction","2021","2021",12.328,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2013","2013",0,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2014","2014",0,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2015","2015",0,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2016","2016",0,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2017","2017",0,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2018","2018",0,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2019","2019",0,,
"HRV","Croatia","GRAD_SHARE_FIELDS","Distribution of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F00","Generic programmes and qualifications","2020","2020",0,,
